Frame,ts,capsfilter0,queue0,videoconvert0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,tee1,funnel0
1746,61401374407,0.276631,0.738516,17.780601,0.75605,5.052279,0.619919,0.275484,0.161067,0.11639,,
1747,61435227919,0.24717,0.721639,17.601644,0.832033,5.115062,0.556413,0.221864,0.114283,0.117288,,
1748,61469033529,0.287104,0.71013,17.286281,0.767583,5.190891,0.469673,0.16513,0.350965,0.133547,,
1749,61502173024,0.258377,0.471978,5.989489,0.24629,3.880648,0.744058,0.236595,0.196035,0.090125,,
1750,61523151021,0.290954,0.505635,6.173306,0.301907,3.899327,0.628764,0.217005,0.156937,0.071614,,
1751,61556853190,0.334823,0.525233,5.929848,0.296,3.916887,0.621011,0.223353,0.161601,0.071126,,
1752,61590513496,0.301196,0.507405,6.034865,0.247417,4.01715,0.620479,0.218345,0.157254,0.122103,,
1753,61624373658,0.322938,0.532772,6.056624,0.249181,4.046393,0.617127,0.225277,0.17109,0.109633,,
1754,61658244435,0.144254,0.554347,6.016688,0.276309,3.856157,1.533592,0.738184,0.162907,0.117877,,
1755,61693495866,0.195471,0.415848,6.035042,0.257004,3.871181,1.607963,3.007643,0.439443,0.283211,,
1756,61730095166,0.301669,0.754369,6.070336,0.331902,3.89961,1.527806,0.922206,0.987041,0.291642,,
1757,61761894898,0.099055,0.315898,5.859949,0.253736,4.235146,1.362871,0.980775,0.452077,0.39065,,
1758,61795034280,0.103348,0.319176,5.842636,0.243926,4.021971,1.680264,1.104682,0.509167,0.321462,,
1759,61828853957,0.145654,0.271767,5.863554,0.294469,3.906174,0.709155,0.232379,0.442101,0.292894,,
1760,61860147984,0.147363,0.268635,5.84269,0.289367,4.139044,0.622907,0.340466,0.152056,0.072376,,
1761,61895136909,,,,,,,,0.158079,0.071104,,
1762,61903043224,,,,,,,,0.179362,0.190146,,
1763,61903651378,0.103604,0.318642,5.892546,0.328823,3.993361,0.616286,0.242035,0.090767,0.124692,,
1764,61927958768,0.158836,0.332583,5.889233,0.250695,4.003215,0.615019,0.229963,0.155305,0.161709,,
1765,61961614260,0.151841,0.324517,5.817958,0.249741,4.271564,1.861059,1.154182,0.157186,0.116757,,
1766,61998232837,0.137874,0.274942,5.917692,0.247846,4.107833,1.361147,0.986447,0.447062,0.301985,,
1767,62031223303,0.081369,0.296974,5.845546,0.247057,4.036559,0.618267,0.223318,0.545478,0.277387,,
1768,62062860600,0.145738,0.276881,5.9143,0.244848,3.862347,0.627408,0.213729,0.304009,0.0736,,
1769,62096560225,0.152555,0.26831,6.239481,0.343839,3.936059,0.688739,0.225491,0.160714,0.113051,,
1770,62131228213,0.103359,0.326117,6.788718,0.232449,3.856151,0.62022,0.22437,0.162443,0.070343,,
1771,62165001480,0.145356,0.717376,20.907076,0.29227,3.854468,0.605307,0.216069,0.1593,0.125603,,
1772,62213334351,0.094633,0.320091,5.864908,0.359118,4.870204,1.649077,0.941239,0.168769,0.109235,,
1773,62235176575,0.098902,0.319277,5.843634,0.246251,3.974115,1.273466,0.808021,0.537139,0.520987,,
1774,62268830185,0.149125,0.280457,7.059353,0.24579,3.842973,1.252382,0.781675,0.42745,0.278985,,
1775,62302079984,0.172418,0.279943,5.915264,0.255764,4.014851,1.580457,1.030957,0.558148,0.265656,,
1776,62335439220,0.101875,0.324099,5.813854,0.243306,3.868422,1.362088,0.858047,0.48018,0.279416,,
1777,62368457855,0.098986,0.315084,5.86779,0.237944,4.801821,1.742993,0.660259,0.441241,0.253077,,
1778,62403350106,0.145673,0.255975,5.832113,0.340335,4.815197,1.761014,0.640284,0.447642,0.269902,,
1779,62437957285,0.147496,0.274793,5.94753,0.249026,4.883891,1.941696,2.81233,0.42332,0.297581,,
1780,62474029416,0.145399,0.636116,17.991581,0.762854,5.964779,1.881348,0.631875,0.995079,0.274201,,
1781,62519203652,0.152884,0.358125,17.927169,0.781597,5.8657,2.105165,0.702737,0.576712,0.312918,,
1782,62552694606,0.145552,0.319662,17.520079,0.703152,5.817994,2.028981,0.668885,0.457697,0.282803,,
1783,62585697997,0.094059,0.328516,17.547185,0.77983,5.31644,1.362493,0.907569,0.396277,0.293007,,
1784,62618962079,0.100832,0.335061,7.954939,0.2631,4.029587,1.65986,1.011513,0.574903,0.460885,,
1785,62641455985,0.151742,0.272007,6.672305,0.248909,4.053659,1.296235,0.753741,0.4516,0.266611,,
1786,62673272608,0.149182,0.315986,6.639541,0.247966,3.999214,1.211166,0.775577,0.426902,0.281339,,
1787,62706995104,0.103986,0.321923,5.883853,0.298196,3.925689,1.294854,0.837964,0.446626,0.329351,,
1788,62740065378,0.103803,0.325945,5.88736,0.285255,3.889775,0.643803,0.227422,0.402982,0.264029,,
1789,62772116952,0.149112,0.267807,5.94024,0.246901,4.034891,0.629519,0.34559,0.157488,0.121045,,
1790,62807113470,0.148569,0.279097,5.846288,0.328524,4.093374,1.656469,1.062797,0.16706,0.071919,,
1791,62842192993,0.149344,0.373769,6.644627,0.243207,3.987603,1.307919,0.848175,0.469826,0.29912,,
1792,62876072802,0.206026,0.67671,6.037486,1.060987,3.993056,1.241639,0.830403,0.446455,0.268895,,
1793,62910454548,,,,,,,,0.432975,0.463937,,
1794,62917779167,,,,,,,,0.445712,0.479061,,
1795,62919565025,0.260529,0.438873,6.003057,0.242247,3.957102,1.256957,0.720665,0.32663,0.268576,,
1796,62942940252,0.342093,0.763486,6.114545,0.291622,3.951992,1.426558,0.336364,0.490729,0.287423,,
1797,62976702964,0.259208,0.456184,6.041108,0.244179,4.015943,1.127856,0.249413,0.157032,0.072985,,
1798,63009445962,0.317244,0.786886,6.403638,0.215534,3.952818,0.701788,0.221109,0.15435,0.071318,,
1799,63043495320,0.32003,0.612797,6.176933,0.243208,4.008762,0.62233,0.218291,0.159124,0.072765,,
1800,63076938743,0.311386,0.539923,5.99442,0.300019,3.936949,0.624148,0.267292,0.158278,0.161486,,
1801,63110390162,0.150099,2.280298,19.983348,2.854748,5.352362,1.685937,1.107909,0.113914,0.120348,,
1802,63166093018,0.097275,0.585911,5.9304,0.246213,4.027478,1.961018,0.988357,0.468556,0.265173,,
1803,63182186481,0.142524,0.338404,6.686591,0.301981,3.514172,1.364686,0.779723,0.464229,0.307798,,
1804,63213382755,0.158659,0.277497,6.68986,0.236933,3.462421,1.205045,0.761996,0.404781,0.356378,,
1805,63246822516,0.149325,0.272455,5.838122,0.342866,4.201134,1.216392,0.77741,0.400351,0.361678,,
1806,63280509801,0.101401,0.324902,5.862376,0.288098,4.806434,1.729342,0.591743,0.398761,0.28583,,
1807,63315260576,0.102185,0.355027,5.817728,0.297683,4.6302,1.70729,0.619751,0.482821,0.276674,,
1808,63349724750,0.148763,0.270044,5.99611,0.280476,4.182628,1.447336,0.961996,0.449063,0.27895,,
1809,63382541451,0.159387,0.270211,5.933356,0.245842,4.444074,1.555692,0.994304,0.455314,0.439677,,
1810,63416459983,0.152236,0.32954,5.838071,0.258241,4.79718,1.240426,0.749967,0.444805,0.282866,,
1811,63450101533,0.097769,0.321627,5.861943,0.296632,3.942154,1.326492,0.720838,0.536322,0.292866,,
1812,63482983221,0.099324,0.316728,5.83336,0.249707,4.205643,1.430155,1.00041,0.45604,0.301936,,
1813,63517286959,0.155256,0.271165,5.970764,0.238468,4.231364,1.319498,0.990921,0.479009,0.289307,0.222024,
1814,63553691158,0.154944,0.322122,5.840087,0.288042,4.137239,1.512998,1.009869,2.836066,0.458625,,
1815,63584958359,0.14627,0.3287,6.430962,0.250213,4.270228,1.273672,1.010371,0.440854,0.264708,,
1816,63619348327,0.165742,0.374961,5.837191,0.241684,4.013982,1.688477,0.985922,0.568734,0.296032,,
1817,63652598486,0.149718,0.27228,5.865672,0.294471,3.945218,0.703721,0.227384,0.461152,0.283385,,
1818,63684085119,0.138704,0.266958,5.839154,0.289999,3.948292,0.620696,0.21574,0.158375,0.109857,,
1819,63718777568,0.143787,0.327246,5.844086,0.24683,4.012585,1.853876,0.959409,0.161136,0.219837,,
1820,63754117371,0.150867,0.32301,6.197809,0.245288,4.147992,1.193675,0.99878,0.586351,0.276974,,
1821,63787648127,0.146145,0.284061,6.333406,0.254117,4.769847,1.242284,0.735551,0.482977,0.268468,,
1822,63821892566,0.143429,0.268055,5.948019,0.247342,4.764774,1.748391,0.703119,0.423584,0.290061,,
1823,63855620967,0.096228,0.306136,5.866722,0.346843,4.680437,1.703172,0.617605,0.407184,0.263559,,
1824,63889831418,0.149708,0.278229,6.65837,0.249013,6.459261,1.79639,0.740413,0.400097,0.283361,,
1825,63925771980,,,,,,,,0.416151,0.288958,,
1826,63930154576,,,,,,,,0.332961,0.516011,,
1827,63931872884,0.17876,0.272896,6.620265,0.299783,4.78405,0.5512,0.355063,0.354538,0.286548,,
1828,63955834909,0.147974,0.272299,5.82639,1.110328,4.454382,0.579507,0.343214,0.157706,0.07237,,
1829,63989249169,0.190468,0.316103,5.88741,0.299869,4.501558,0.394023,0.344425,0.115806,0.11819,,
1830,64022777981,0.136513,0.256178,5.827398,0.347129,4.927834,0.68043,0.292476,0.115618,0.262221,,
1831,64056512902,0.152837,0.281927,6.555997,0.250505,4.524004,0.325654,0.336809,0.164235,0.110757,,
1832,64090260673,0.103683,0.331381,5.894519,0.302968,4.46045,0.358163,0.22814,0.170719,0.073046,,
1833,64123323671,0.147887,0.277744,5.97471,0.247351,4.940585,0.573519,0.358917,0.158143,0.072353,,
1834,64157923373,0.142666,0.279542,6.033938,0.293004,4.523848,0.653601,0.420591,0.164358,0.072747,,
1835,64191597030,0.104355,0.329102,5.966153,0.247898,6.720315,0.591136,0.362436,0.17122,0.11829,,
1836,64227334056,0.153524,0.260367,5.854857,0.303735,4.717098,2.924538,0.440532,0.212478,0.073328,,
1837,64262051661,0.10294,0.325378,6.008503,0.251561,4.980815,0.607919,0.442226,0.175143,0.071906,,
1838,64293277559,0.160178,0.330572,6.941667,0.246345,4.506688,0.461238,0.36827,0.155752,0.122655,,
1839,64327260559,0.102535,0.323369,5.869099,0.298095,4.677659,0.32193,0.23534,0.159195,0.072422,,
1840,64359881180,0.098051,0.321018,5.847093,0.247037,3.87863,0.619218,0.266293,0.153828,0.074088,,
1841,64393052587,0.144006,0.321371,5.950517,0.301775,3.469706,0.626809,0.228247,0.113252,0.124108,,
1842,64426484701,0.103942,0.330778,5.964592,0.249964,3.458538,0.629801,0.224268,0.158878,0.070896,,
1843,64460341980,0.153919,0.359795,6.239654,0.24529,3.99883,0.631267,0.305819,0.164445,0.069903,,
1844,64495041524,0.14852,0.273467,6.694367,0.23026,3.859842,0.61975,0.218703,0.161945,0.072111,,
1845,64529026849,0.173436,0.526091,20.141101,0.29041,3.890166,0.623569,0.219799,0.156046,0.161759,,
1846,64576541340,0.147425,0.263324,5.858645,0.3447,3.886165,1.621112,1.1364,0.152091,0.072037,,
1847,64598161744,0.096282,0.315331,5.857325,0.250292,3.964798,1.268342,0.830316,0.46797,0.300331,,
1848,64632739799,0.103563,0.323167,6.658389,0.28866,3.892887,1.198612,0.680009,0.381013,0.269447,,
1849,64665618279,0.160085,0.268538,5.949594,0.244264,4.290912,1.308122,0.998497,0.419087,0.265546,,
1850,64699447779,0.148448,0.327762,5.824082,0.352058,4.745045,1.242362,0.784065,0.456626,0.260398,,
1851,64733401755,0.144851,0.318565,5.890673,0.29645,4.82389,1.752616,0.663503,0.411128,0.281162,,
1852,64767602586,0.146423,0.310972,5.867161,0.241001,4.715408,1.792109,0.653751,0.428637,0.278609,,
1853,64801851172,0.102528,0.322163,6.6481,0.289491,4.589153,1.728833,0.734824,0.410691,0.266772,,
1854,64835754672,0.149437,0.364045,17.873354,0.772412,5.979975,1.858784,0.661792,0.416972,0.266911,,
1855,64883291083,0.145117,0.28731,17.403155,1.341785,5.923943,1.959372,0.702666,0.441753,0.764647,,
1856,64916759611,0.099908,0.34214,18.227206,0.755091,9.898749,0.852887,0.857543,0.551447,0.284894,,
1857,64953740086,,,,,,,,0.455549,0.279338,,
1858,64955229441,0.141623,0.353401,,,,,,0.276236,0.272374,,
1859,64957017099,,,5.819302,0.255128,4.004866,1.342473,0.814019,0.316671,0.444714,,
1860,64969108321,0.144468,0.278138,6.850452,0.246859,3.879724,1.237039,0.944945,0.44753,0.263391,,
1861,65003815502,0.143597,0.28056,6.679144,0.277078,3.872103,1.339121,0.737239,0.449408,0.302046,,
1862,65037267457,0.154549,0.27295,5.863461,0.292283,4.102693,1.377928,0.952637,0.427276,0.253143,,
1863,65071022632,0.103543,0.31967,5.821291,0.250942,4.044049,1.315191,0.812886,0.628745,0.311528,,
1864,65104199399,0.102448,0.325329,7.207821,0.25041,4.038398,1.515303,1.084368,0.424051,0.279698,,
1865,65139881595,0.098121,0.312726,5.83377,0.239221,4.026199,1.530427,0.786476,0.474835,0.271458,,
1866,65173133451,0.148106,0.272782,6.68728,0.244793,4.081344,1.262173,0.758951,0.425102,0.294511,,
1867,65206272251,0.101476,0.320016,5.860868,0.289881,3.982094,1.458941,1.01966,0.414092,0.262829,,
1868,65239735969,0.15942,0.26197,5.93634,0.240528,4.829565,1.196004,0.76148,0.459975,0.311673,,
1869,65273766485,0.138962,0.268678,6.188971,0.285658,3.991514,1.234702,0.717305,0.427043,0.277684,,
1870,65306949184,0.142761,0.328455,5.836596,0.243685,4.227733,3.654126,1.48525,0.443366,0.299475,,
1871,65343985466,0.150632,0.275388,6.257754,0.292174,4.109939,1.318862,0.962916,0.436748,0.292858,,
1872,65375837207,0.153028,0.273736,6.671307,0.248001,3.90516,0.702641,0.22717,1.25501,0.195916,,
1873,65407156809,0.150435,0.263347,6.754165,0.287663,3.932761,0.62189,0.312637,0.154909,0.071922,,
1874,65441098576,0.152183,0.749442,17.927124,0.757911,5.453294,0.637122,0.212968,0.117029,0.125281,,
1875,65488388776,0.090002,0.334514,5.852545,0.332987,4.092744,0.615179,0.220447,0.157696,0.072134,,
1876,65507835615,0.150803,0.270433,5.853467,0.305182,3.892146,0.60548,0.21867,0.163412,0.115367,,
1877,65542858267,0.159256,0.332524,6.005195,0.294421,3.994677,0.630476,0.229874,0.226631,0.127073,,0.150935
1878,65575548341,0.146632,0.326937,6.643116,0.240414,4.003342,0.620213,0.216641,0.156726,0.12388,,
1879,65609866368,0.149478,0.270481,5.909621,0.24245,3.92301,0.659228,0.224751,0.167692,0.107118,,
1880,65642832879,0.105683,0.326874,5.885633,0.296031,3.901833,0.624244,0.222883,0.199654,0.091369,,
1881,65676679125,0.151477,0.270988,5.821235,0.294516,3.947014,0.623422,0.296634,0.20412,0.130397,,
1882,65710893046,0.102087,0.328057,5.99012,0.247812,4.016595,0.62157,0.306457,0.117964,0.119298,,
1883,65744377881,0.102247,0.670343,9.679817,0.301929,3.922118,0.625313,0.223631,0.115887,0.119107,,
1884,65782113723,0.103285,0.333339,5.877694,0.329082,3.956688,1.656844,0.928665,0.15972,0.11473,,
1885,65813989182,0.150212,0.31941,5.850647,0.244963,3.89109,1.569198,1.060788,0.429376,0.29251,,
1886,65847702005,0.144584,0.265179,5.912206,0.245626,3.889094,1.316366,0.712999,0.501751,0.300427,,
1887,65880807597,0.152044,0.327589,6.576054,0.24606,3.867946,1.195372,0.695956,0.422299,0.283165,,
1888,65915164634,0.145264,0.319301,6.677475,0.242102,4.089449,1.202543,0.893566,0.4841,0.265442,,
1889,65949423546,,,,,,,,0.422524,0.269567,,
1890,65956266880,,,,,,,,0.2892,0.361666,,
1891,65957847056,0.154832,0.269454,6.6785,0.234132,4.079016,1.246194,0.755598,0.309212,0.266174,,
1892,65983098756,0.145519,0.322118,5.83235,0.247254,3.933384,1.224156,0.822481,0.502634,0.280484,,
1893,66015923168,0.086223,0.318241,6.906211,0.284127,3.946435,1.539451,0.957263,0.419314,0.27093,,
1894,66051264118,0.148722,0.313177,5.820886,0.240535,4.021694,1.219184,0.734801,0.53799,0.302621,,
1895,66084817172,0.145887,0.372819,5.900839,0.337747,3.967728,1.465797,0.944708,0.437738,0.277519,,
1896,66117912242,0.103202,0.327128,6.639127,0.295044,3.948173,2.126785,0.353327,0.44491,0.30216,,
1897,66151887877,0.148304,0.281071,5.850295,0.305619,4.10041,0.724742,0.88391,0.114173,0.162781,,
1898,66184182088,0.146456,0.264142,6.076227,0.244447,3.924779,0.633261,0.313363,0.18938,0.113357,,
1899,66217095187,0.140772,0.264121,5.824196,0.296122,3.880614,0.626132,0.21763,0.161323,0.072441,,
1900,66250800344,0.146764,0.282127,5.980908,0.256521,4.005363,0.671523,0.276611,0.27868,0.082088,,
1901,66284758457,0.162367,0.270275,5.90194,0.248217,3.870199,0.623446,0.223414,0.114304,0.121063,,
1902,66318293459,0.147263,0.282537,6.964342,0.348821,3.887892,0.620726,0.222325,0.164264,0.111094,,
1903,66353193527,0.150138,0.355255,5.847763,0.291361,3.98218,0.624562,0.26915,0.161955,0.113126,,
1904,66385942238,0.090889,0.346433,6.847113,0.293555,4.844912,0.72509,0.484462,0.114017,0.121017,,
1905,66421771628,0.14411,0.267441,5.885652,0.255312,4.449827,1.355557,0.353254,0.116267,0.11495,,
1906,66456396982,0.157466,0.33057,6.780385,0.247789,4.386335,0.563259,0.353735,0.163572,0.072156,,
1907,66488564286,0.148211,0.288022,5.937218,0.250733,4.977968,0.561331,0.346909,0.164254,0.072159,,
1908,66522119272,0.148613,0.322762,5.900395,0.293705,4.465111,0.495538,0.390101,0.199127,0.118857,,
1909,66555345192,0.096075,0.316565,5.889405,0.247943,4.463378,0.44725,0.35823,0.171226,0.114554,,
1910,66588860627,0.160837,0.307213,6.331344,0.248534,4.523313,1.709618,0.663284,0.161588,0.074412,,
1911,66626123988,0.14373,0.271949,5.932264,0.245559,6.593146,0.834073,1.138152,0.464247,0.274028,,
1912,66660258471,0.146511,0.309187,6.668147,0.241234,3.860614,1.150547,0.78597,0.454352,0.27307,,
1913,66692001621,0.148324,0.319491,5.883734,0.24471,4.153211,1.501159,0.954249,0.389139,0.262592,,
1914,66725836110,0.138785,0.279444,5.851949,0.297248,3.892211,0.658936,0.223282,0.452407,0.256741,,
1915,66757253424,0.137489,0.273226,5.916174,0.246902,4.055721,0.639212,0.225501,0.164943,0.113585,,
1916,66791564830,0.152409,0.27554,6.481087,0.249896,3.911728,0.614939,0.270298,0.159908,0.111836,,
1917,66825471349,0.148347,0.275989,5.9342,0.234592,3.860438,0.622232,0.218817,0.112891,0.160084,,
1918,66858669473,0.10305,0.326256,6.626387,0.236524,3.992378,0.615789,0.301668,0.161781,0.177315,,
1919,66893263848,0.146962,0.267794,6.556183,0.242409,3.978591,0.625015,0.335555,0.116258,0.122805,,
1920,66927012948,0.099062,0.322046,6.099603,0.289696,3.979088,0.678547,0.257457,0.172692,0.074428,,
1921,66960258741,,,,,,,,0.156102,0.069732,,
1922,66968989445,,,,,,,,0.169039,0.191665,,
1923,66969588303,0.155375,0.273788,5.8595,0.300431,3.926568,0.617449,0.386533,0.093346,0.127453,,
1924,66995056693,0.14786,0.275921,5.955174,0.250562,4.029375,1.706965,0.979721,0.172497,0.161208,,
1925,67030011927,0.103082,0.337727,5.984078,0.252609,4.067589,1.533727,1.192375,0.480616,0.30197,,
1926,67063948617,0.144884,0.326324,5.89396,0.30377,4.748587,1.302061,0.787941,0.470881,0.305709,,
1927,67097626764,0.101161,0.323931,5.942265,0.245675,4.091779,0.714372,0.229967,0.412258,0.275475,,
1928,67129094466,0.152526,0.261101,5.831335,0.290298,3.894928,0.617951,0.229236,0.158212,0.072257,,
1929,67162905538,0.144022,0.276472,5.965398,0.3315,3.921408,0.616619,0.235502,0.316159,0.07233,,
1930,67196514849,0.201726,0.274114,5.95737,0.25124,4.014709,0.619387,0.977762,0.152977,0.113613,,
1931,67231188090,0.100041,0.364773,6.729948,0.235723,3.874328,0.610238,0.27436,0.208207,0.117683,,
1932,67264757477,0.103787,0.33098,5.93303,0.248696,3.885972,0.626885,0.22553,0.11387,0.119671,,
1933,67297783282,0.091786,0.311633,5.820386,0.253036,4.035387,0.728754,0.228209,0.15779,0.157862,,
1934,67331480859,0.145138,0.321348,5.935762,0.294756,3.877506,0.623279,0.36254,0.159786,0.070923,,
1935,67365436587,0.142212,0.276204,5.916073,0.247025,3.925076,0.70845,0.238822,0.197616,0.073214,,
1936,67399112038,0.152406,0.325685,6.031424,0.249794,3.881659,0.711884,0.222729,0.160262,0.071234,,
1937,67432978230,0.143954,0.278954,5.837484,0.306335,3.940456,0.623819,0.260142,0.16663,0.072809,,
1938,67466541955,0.149327,0.316379,5.888554,0.331637,4.94917,0.860355,0.442285,0.112491,0.118094,,
1939,67501812308,0.153513,0.310056,5.821111,0.248904,4.585728,0.426291,0.347614,0.157674,0.071912,,
1940,67535537382,0.102756,0.323481,6.042655,0.246099,4.984102,0.514276,0.354152,0.118548,0.114407,,
1941,67569089516,0.153212,0.279452,5.869071,0.289514,4.864863,0.665151,0.571407,0.15953,0.071367,,
1942,67603014042,0.147349,0.277784,5.831996,0.303316,5.180782,0.577723,0.338645,0.133089,0.123901,,
1943,67636699250,0.143633,0.270545,6.002702,0.299747,5.04027,0.543615,0.367862,0.163031,0.071603,,
1944,67670459374,0.15232,0.269725,5.849982,0.296015,4.835194,0.55557,0.383639,0.202594,0.074605,,
1945,67704107352,0.148696,0.275431,5.97172,0.300053,4.889413,0.538608,0.395509,0.166308,0.114046,,
1946,67737937406,0.146306,0.322132,5.884148,0.254979,4.81039,0.664578,0.41265,0.168826,0.126247,,
1947,67771593430,0.141574,0.286602,5.959774,0.245701,4.921466,0.79824,0.435979,0.159049,0.071217,,
1948,67805726973,0.23411,0.251015,17.521174,0.740601,5.968376,0.481106,0.354032,0.157314,0.07211,,
1949,67852271748,0.140206,0.281997,17.747882,0.797025,5.882955,0.52899,0.347783,0.166235,0.073908,,
1950,67886204861,0.088193,0.324185,17.396679,0.780569,6.276125,0.485405,0.352033,0.115389,0.124322,,
1951,67920809019,0.144537,0.291401,17.663874,0.902886,5.832485,0.839859,0.442835,0.178484,0.073695,,
1952,67954163822,0.144967,0.262857,17.391564,0.766145,7.805587,0.64195,0.461748,0.170471,0.073749,,
1953,67989318258,,,,,,,,0.115379,0.156959,,
1954,67989768355,,,,,,,,0.122238,0.076678,,
1955,67990343066,0.146476,0.491655,22.125172,0.773149,5.9641,0.50202,0.364782,0.138135,0.077597,,
