Frame,ts,rtpsession0,rtpstorage0,rtpjitterbuffer0,rtpssrcdemux0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,convertor
370,1056389296,0.02336,0.028704,0.992861,0.157823,,0.104896,,,,,,,
371,1056695215,0.03232,0.04656,,0.063232,0.104224,,,,,,,,
372,1056899662,0.031872,0.040223,1.352636,0.03072,,,,,,,,,
373,1057114414,0.044192,0.097632,,0.03376,0.100896,0.147136,,,,,,,
374,1057318285,0.030112,0.056159,,0.03392,,,,,,,,,
375,1057472653,0.030784,0.039136,1.752444,0.03264,0.094848,0.116416,,,,,,,
376,1058008364,,,2.051547,,0.089536,0.090784,,,,,,,
377,1058430027,,,2.185403,,0.0904,0.088992,,,,,,,
378,1058851690,,,2.459706,,0.112672,0.0928,,,,,,,
379,1059300521,,,2.664698,,0.090464,0.088704,,,,,,,
380,1059714760,,,2.854073,,0.086976,0.08592,,,,,,,
381,1060127239,,,3.109977,,0.08848,0.08688,,,,,,,
382,1060540198,,,3.30556,,0.084768,0.086464,,,,,,,
383,1060957957,,,3.516824,,0.125087,0.088928,,,,,,,
384,1061440900,0.051775,0.060544,3.845527,0.037088,0.087263,0.09008,0.144128,,,,,,
385,1062177666,0.032096,0.040864,,0.031584,,,,,,,,,
386,1062329666,0.029888,0.045696,3.099897,0.032287,0.107136,0.156863,,2.968409,0.077824,,,,
387,1065767129,,,3.45548,,0.092576,0.102399,,,,,,,
388,1066204184,0.064896,0.069215,3.743288,0.0344,0.094912,0.098943,0.088224,0.435359,0.068864,,,,
389,1068385971,0.029472,0.03536,0.084736,0.04736,0.105696,0.139648,,,,,,,
390,1068965458,0.03856,0.060352,0.418239,0.035071,0.175583,0.093504,,,,,,,
391,1069479216,,,0.321248,,0.093312,0.097087,0.082304,0.420895,0.068352,13.958111,1.191133,0.249727,
392,1086201225,,,,,,,,,,14.817756,,,6.08373
393,1088440003,0.098176,0.107103,,0.05248,,,,,,16.771704,1.52422,0.195872,6.671344
394,1099356713,0.03968,0.05168,0.073696,0.069024,,0.144608,,,,,,,
395,1099634121,0.03568,0.048543,0.366271,0.03824,0.1328,0.096416,,,,,,,
396,1100355271,,,0.649535,,0.092959,0.09776,,,,,,,
397,1100630694,0.058176,0.320608,,0.052159,0.092895,,0.084768,0.461279,0.088352,,,,
398,1101503844,0.048256,0.055104,0.162432,0.07104,0.10352,0.112864,,,,,,,
399,1101808227,0.040352,0.069503,0.350655,0.043552,0.096287,0.104736,,,,,,,
400,1102546498,,,0.588383,,0.094335,0.106336,0.087104,0.448351,0.076,8.862027,0.465375,0.246527,
401,1117559806,,,,,,,,,,13.905535,2.203866,0.16848,6.805552
402,1135970162,0.154272,0.168799,0.126592,0.096896,0.105119,0.13664,,,,,,,6.425617
403,1137349071,0.119968,0.130368,0.074016,0.093439,0.12,0.132672,,,,,,,
404,1139041482,0.091424,0.104287,0.072032,0.084192,,0.109248,,,,,,,
405,1139432234,0.171136,0.081119,,0.060928,0.12528,,,,,,,,
406,1139747785,0.028096,0.090432,0.193536,0.0624,,0.100576,,,,,,,
407,1139942440,0.029599,0.034528,,0.025504,0.100959,,,,,,,,
408,1140199784,0.043936,0.095328,0.389599,0.161535,0.092191,0.092928,,,,,,,
409,1140513063,0.051104,0.038528,,0.04112,,,,,,,,,
410,1140645799,0.03456,0.040543,0.677855,0.068576,0.095776,0.129503,,,,,,,
411,1141025702,0.032512,0.085632,,0.032672,,,,,,,,,
412,1141192293,0.032575,0.0384,0.818046,0.027264,,0.109184,,,,,,,
413,1141362949,0.026144,0.041472,1.118653,0.205759,0.09968,0.111616,,,,,,,
414,1141884292,0.079232,0.14224,1.346173,0.116671,0.09984,,,,,,,,
415,1142239043,0.071168,0.090528,,0.068576,0.123552,0.098528,,,,,,,
416,1142632578,0.07904,0.093952,1.574204,0.117439,0.154496,0.184383,,,,,,,
417,1143142369,0.067872,0.103488,2.030011,0.08112,0.10416,0.098336,,,,,,,
418,1143549504,0.078016,0.079648,2.140251,0.06912,,,,,,,,,
419,1143811903,0.066656,0.076224,2.173627,0.188896,0.129824,0.101312,,,,,,,
420,1144315454,0.068384,0.118944,,0.082912,0.098176,0.103584,,,,,,,
421,1144677213,0.0672,0.099072,2.297082,0.056192,,0.119456,,,,,,,
422,1144890365,0.024096,0.034303,,0.067328,0.093696,,,,,,,,
423,1145093468,0.024704,0.03168,2.346491,0.022944,0.101823,0.11232,,,,,,,
424,1145757562,,,2.43929,,0.090304,0.094783,,,,,,,
425,1146236921,,,2.521274,,0.100128,0.097023,,,,,,,
426,1146676792,,,2.538073,,0.112256,0.092416,,,,,,,
427,1147132087,,,2.608345,,0.09312,0.090944,,,,,,,
428,1147567030,,,2.660697,,0.09536,0.097024,,,,,,,
429,1147977909,0.079424,0.131456,2.927801,0.09376,0.103008,0.096864,,,,,,,
430,1148463476,,,3.247032,,0.093408,0.100032,,,,,,,
431,1148913139,0.093823,0.101984,0.598206,0.080256,0.119904,0.111808,,,,,,,
432,1150357999,0.067071,0.08512,0.074144,0.15136,0.130624,0.106591,,,,,,,
433,1150829966,0.070368,0.094495,0.235487,0.1072,0.167232,0.101728,,,,,,,
434,1151275341,0.070304,0.085535,0.390943,0.067328,,0.09712,,,,,,,
435,1151561229,0.064928,0.078624,,0.071391,0.09808,,,,,,,,
436,1151834540,0.065728,0.084064,0.491871,0.068288,0.100864,0.09344,,,,,,,
437,1152262507,0.071776,0.086944,0.658335,0.065536,0.096447,0.093632,,,,,,,
438,1152592522,0.064607,0.110592,0.795742,0.08048,0.093247,0.0952,,,,,,,
439,1153336392,,,0.899518,,0.097056,0.108831,,,,,,,
440,1153802407,0.035584,0.041088,1.01107,0.025824,0.10432,0.118335,0.149696,2.988409,0.089855,,,,
441,1158124189,0.024864,0.036864,0.13056,0.023488,0.102783,0.113632,,,,,,,
442,1158737628,0.090815,0.094624,0.490527,0.077664,0.129183,0.099424,,,,,,,
443,1159552826,0.09216,0.12912,0.07888,0.074848,0.099807,0.103712,0.097632,0.443839,0.072736,,,,
444,1167962277,0.025248,0.032256,0.059615,0.072256,,0.113888,,,,,,,
445,1168172805,0.032832,0.037568,0.357759,0.054016,0.09664,0.097888,,,,,,,
446,1168895043,,,0.624094,,0.092608,0.11312,,,,,,,
447,1169189379,,,,,0.097824,,0.083392,4.183286,0.093247,15.89993,1.630012,,
448,1175195508,,,,,,,,,,14.947068,,17.238487,
449,1181896452,0.153855,0.1592,0.098144,0.097344,,,,,,7.568622,,,6.700944
450,1184362430,0.072479,0.098048,0.246751,0.07584,0.137984,0.119359,,,,,,,
451,1184879421,0.229983,0.064544,0.265631,0.117536,0.160288,0.104768,,,,,4.167798,0.189536,
452,1185556828,0.042464,0.041344,,0.028,0.147968,0.1,0.109023,0.444831,0.073824,,,,
453,1186426201,0.0272,0.035519,,0.043712,,,,,,,,,
454,1186499097,0.024512,0.031136,0.613918,0.056992,0.14272,0.113248,,,,,,,
455,1187117144,,,0.546783,,0.09792,0.100448,,,,,,,
456,1187561719,,,0.842718,,0.094943,0.0968,0.087616,0.442335,0.0744,7.770125,0.987198,0.21632,6.531408
457,1201860565,,,,,,,,,,12.389186,3.660408,0.207039,6.702416
458,1219196683,0.158111,0.18912,0.098879,0.10448,,,,,,,,,6.734544
459,1219727178,0.077728,0.085024,,0.119616,0.108,0.138016,,,,,,,
460,1220186217,0.073632,0.090176,0.267391,0.080704,,0.166304,,,,,,,
461,1220460328,0.067424,0.090496,,0.070304,0.114975,,,,,,,,
462,1220794695,0.066432,0.086591,0.527774,0.071264,0.172768,0.103648,,,,,,,
463,1221236902,0.07568,0.094815,0.777566,0.073472,,,,,,,,,
464,1221487878,0.065984,0.079456,,0.065887,0.102112,0.110016,,,,,,,
465,1221890949,0.067552,0.086272,0.932062,0.074144,0.112479,0.1664,,,,,,,
466,1222281028,0.068672,0.11232,1.08691,0.074112,,0.101567,,,,,,,
467,1222610019,0.068992,0.126016,1.261661,0.077408,0.111168,,,,,,,,
468,1222984450,0.070943,0.12,,0.072416,0.094944,0.104256,,,,,,,
469,1223347233,0.072575,0.089088,1.38214,0.148256,0.098368,0.138624,,,,,,,
470,1223804256,0.069439,0.091008,1.490972,0.06912,,0.143904,,,,,,,
471,1224118079,0.066528,0.107743,,0.069632,0.128063,,,,,,,,
472,1224393887,0.067168,0.0936,1.665372,0.092927,0.109792,0.146047,,,,,,,
473,1224884382,0.071808,0.088128,1.821436,0.067264,,0.183551,,,,,,,
474,1225233949,0.068512,0.114976,,0.075008,0.134688,,,,,,,,
475,1225509756,0.06704,0.099488,1.973627,0.299071,0.124608,0.147136,,,,,,,
476,1226000731,0.025504,0.031712,,0.02448,,,,,,,,,
477,1226061755,0.023808,0.04928,2.188379,0.060928,,0.123168,,,,,,,
478,1226291482,0.024288,0.032576,,0.024576,0.094239,,,,,,,,
479,1226417434,0.02368,0.035968,,0.045312,,,,,,,,,
480,1226553946,0.02384,0.02976,2.355419,0.022528,,,,,,,,,
481,1226691193,0.022719,0.056736,,0.025536,,0.106655,,,,,,,
482,1226782009,0.025024,0.037504,,0.029344,0.10256,,,,,,,,
483,1226937305,0.023936,0.02928,,0.02416,,,,,,,,,
484,1227057304,0.023328,0.028575,2.473466,0.02368,,,,,,,,,
485,1227169976,0.022976,0.029952,,0.021952,,0.091232,,,,,,,
486,1227288056,0.023712,0.035296,,0.025824,0.097152,,,,,,,,
487,1227430520,0.024416,0.030336,,0.02368,,,,,,,,,
488,1227550647,0.02256,0.039296,2.599321,0.025472,,,,,,,,,
489,1227666263,0.02336,0.032064,,0.022112,,0.09312,,,,,,,
490,1227756823,0.023584,0.034208,2.732569,0.07296,0.112736,,,,,,,,
491,1228220854,0.089408,0.106144,2.765594,0.145759,0.121791,0.168384,,,,,,,
492,1228867028,,,3.124472,,0.096288,0.102975,,,,,,,
493,1229370579,,,3.431063,,0.101248,0.119648,,,,,,,
494,1229824210,,,3.759511,,0.097728,0.098432,,,,,,,
495,1230264369,,,4.052086,,0.092224,0.096576,,,,,,,
496,1230708336,,,4.412533,,0.095488,0.098016,,,,,,,
497,1231180975,,,4.723029,,0.09536,0.096608,,,,,,,
498,1231631406,,,5.033972,,0.094176,0.097472,,,,,,,
499,1232068365,,,5.353811,,0.094528,0.094944,,,,,,,
500,1232506027,,,5.662675,,0.092639,0.098112,,,,,,,
501,1232924298,,,6.001202,,0.088607,0.092032,,,,,,,
502,1233434281,,,6.366257,,0.135807,0.105344,,,,,,,
503,1233865992,,,6.650096,,0.090976,0.094879,,,,,,,
504,1234284071,,,6.945776,,0.087968,0.091807,,,,,,,
505,1234702470,,,10.569575,,0.091968,0.088607,0.139616,2.933465,0.096736,,,,
506,1238492157,,,10.93111,,0.115232,0.118975,,,,,,,
507,1238987932,,,10.867014,,0.097632,0.101311,,,,,,,
508,1239426715,0.175296,0.255551,0.115232,0.108864,0.095712,0.097376,0.084128,0.454591,0.07664,,,,
509,1245691436,0.112096,0.154495,0.07568,0.102464,0.116096,0.180127,,,,,,,
510,1248433509,0.223839,0.141216,0.113087,0.08752,0.100127,0.119232,,,,,,,
511,1249981474,0.035744,0.041887,,0.024608,0.124128,0.158176,0.108576,,,,,,
512,1251117151,0.024448,0.056352,,0.025184,,,,,,,,,
513,1251232511,0.023808,0.030464,1.601629,0.023584,0.145408,0.129887,,2.003867,0.130783,13.835647,1.458556,,
514,1253380634,,,2.048091,,0.115295,0.190208,,,,,,0.320095,
515,1253914968,,,2.512602,,0.103392,0.146271,0.092608,0.474591,0.080256,15.952313,,,6.880816
516,1263916385,,,,,,,,,,10.320296,1.371389,0.197631,
517,1270802672,0.1312,0.12816,0.106463,0.095904,,,,,,12.902049,,,6.688656
518,1272165965,0.07328,0.085504,,0.112736,0.118656,0.168896,,,,,,,
519,1272570604,0.07584,0.097536,0.254655,0.073055,0.137919,0.139872,,,,,,,
520,1273287402,,,0.427679,,0.106752,0.120832,0.102784,0.473663,0.069855,7.353135,6.045553,0.220448,6.697072
521,1283635505,0.064512,0.050528,,0.029824,,,,,,,2.111867,0.130047,
522,1285219790,0.026592,0.035296,0.111872,0.026848,0.102592,0.111135,,,,,,,
523,1285746956,0.0856,0.123007,0.49235,0.106048,0.100832,0.117344,,,,,,,
524,1286124140,0.069152,0.088864,0.371359,0.072191,0.103328,0.105312,,,,,,,
525,1286648490,0.082528,0.093567,0.499839,0.070112,,0.123104,,,,,,,
526,1286925994,0.06704,0.130431,0.477887,0.085888,0.10672,,,,,,,,
527,1287301481,0.068448,0.088672,,0.070911,0.130559,0.104992,,,,,,,
528,1287717704,0.069792,0.088672,0.620927,0.317535,0.097503,0.102112,,,,,,,
529,1288174631,0.026592,0.031712,0.755551,0.024576,,,,,,,,,
530,1288309958,0.023967,0.04992,,0.024064,,0.095199,,,,,,,
531,1288397254,0.026272,0.031008,,0.04112,0.094368,,,,,,,,
532,1288556646,0.023552,0.030368,,0.022944,,,,,,,,,
533,1288680293,0.023008,0.045151,0.588959,0.025344,,0.094751,,,,,,,
534,1288849317,0.025984,0.0504,,0.02656,0.099616,,,,,,,,
535,1288995141,0.024352,0.038816,,0.02736,,,,,,,,,
536,1289110404,0.02336,0.030719,0.931613,0.02336,,,,,,,,,
537,1289257828,0.022112,0.06944,,0.0288,0.102048,0.107072,,,,,,,
538,1289414628,0.02416,0.033856,,0.026144,,,,,,,,,
539,1289532771,0.024992,0.032223,,0.024512,,,,,,,,,
540,1289593475,0.022368,0.029984,1.259453,0.059744,,0.10032,,,,,,,
541,1289787235,0.02464,0.075872,,0.03472,0.09344,,,,,,,,
542,1289981026,0.024064,0.031552,,0.022912,,,,,,,,,
543,1290048994,0.022624,0.031776,1.584828,0.065152,,0.094752,,,,,,,6.413489
544,1290253474,0.023392,0.03744,,0.024352,0.099296,,,,,,,,
545,1290533249,0.089952,0.113984,1.953659,0.08016,0.107583,0.149888,,,,,,,
546,1291147168,0.083968,0.099072,2.436571,0.071647,0.10048,0.102495,,,,,,,
547,1291480447,0.06768,0.088064,2.736921,0.069504,,,,,,,,,
548,1291736510,0.069088,0.093216,3.130296,0.072544,0.136032,0.123712,,,,,,,
549,1292268541,0.132448,0.14288,,0.08128,0.146592,0.115744,,,,,,,
550,1292656188,0.067872,0.089504,3.553048,0.069408,,0.148608,,,,,,,
551,1292967515,0.070559,0.115968,4.051894,0.10624,0.132095,0.113408,,,,,,,
552,1293813593,,,4.372821,,0.103744,0.097376,,,,,,,
553,1294244568,,,4.687285,,0.097344,0.093536,,,,,,,
554,1294665399,,,4.959636,,0.090432,0.088928,,,,,,,
555,1295117590,,,5.230643,,0.088128,0.090848,,,,,,,
556,1295536533,,,5.532595,,0.088256,0.090528,,,,,,,
557,1295956564,,,5.798898,,0.089408,0.09104,,,,,,,
558,1296392627,,,6.114801,,0.095712,0.09952,,,,,,,
559,1296831410,,,6.110929,,0.09296,0.093152,,,,,,,
560,1297338193,,,6.119378,,0.145663,0.12384,,,,,,,
561,1297814032,,,6.264081,,0.101567,0.094975,,,,,,,
562,1298251279,,,6.358321,,0.094784,0.093791,,,,,,,
563,1298688078,,,6.295857,,0.09408,0.092575,,,,,,,
564,1299125197,,,6.399601,,0.091776,0.095647,,,,,,,
565,1299562379,,,6.437712,,0.092928,0.094272,,,,,,,
566,1299917707,0.142656,0.15312,0.084031,0.095392,0.090176,0.116512,0.17088,2.956121,0.085727,,,,
567,1308667542,0.076032,0.131104,0.162879,0.076992,0.110464,0.133344,,,,,,,
568,1309186453,0.080544,0.136671,0.180512,0.076928,0.11392,0.107936,,,,,,,
569,1309768467,,,,,0.096831,,0.083712,0.420703,0.067552,14.233278,0.933598,0.153792,
570,1321507799,0.043808,0.06464,,0.029728,,,,,,10.474695,,,
571,1321727511,0.026304,0.048928,0.107488,0.026304,,,,,,,,,
572,1321842550,0.02352,0.029824,0.420351,0.031424,0.095008,0.119935,,,,,,,
573,1322368437,,,0.766494,,0.094976,0.099295,,,,,,,
574,1322824436,,,,,0.093408,0.09056,0.085152,0.438399,0.103487,8.258413,6.664464,0.24016,6.866991
575,1335010263,0.125696,0.186111,0.096224,0.09008,,,,,,,,,6.799183
576,1335510198,0.07568,0.096448,,0.074111,0.134623,0.12752,,,,,,,
577,1335927925,0.07312,0.091616,0.25728,0.124575,0.108192,0.136607,,,,,,,
578,1336548019,,,0.321984,,0.09984,0.116639,0.084416,0.491679,0.089631,8.774571,5.313619,0.24224,6.801071
579,1346606459,0.07648,0.059103,,0.034528,,,,,,,0.369632,0.148671,6.811024
580,1355552102,0.032544,0.038432,0.118464,0.027328,0.130975,0.159104,,,,,,,
581,1355963781,0.10272,0.124832,0.507903,0.08496,0.11232,0.113023,,,,,,,
582,1356729507,0.156095,0.15664,0.57475,0.096384,0.123296,0.106016,0.094304,0.468446,0.080096,8.929195,0.399711,0.264607,6.83672
583,1382240358,0.092576,0.147071,0.103648,0.096576,0.110176,0.132447,,,,,,,
584,1382874629,0.075424,0.097151,0.07952,0.07184,0.148191,0.113376,,,,,,,
585,1383309668,0.070976,0.089664,0.266048,0.237183,0.112992,0.119487,,,,,,,
586,1383824354,0.07648,0.136383,0.250495,0.079712,0.124512,0.155872,,,,,,,
587,1384393569,0.073344,0.092288,0.413279,0.069824,0.103071,0.1224,,,,,,,
588,1384913568,0.088352,0.111744,0.450175,0.117823,0.171999,0.128096,,,,,,,
589,1385434271,0.07184,0.170816,0.422559,0.073023,0.102592,0.102912,,,,,,,
590,1385786302,0.072352,0.10096,0.449535,0.076224,,0.09408,,,,,,,
591,1386153853,0.070688,0.084128,,0.07088,0.102944,,,,,,,,
592,1386418684,0.0672,0.12192,0.556158,0.074112,0.140255,0.177152,,,,,,,
593,1386891803,0.067871,0.089952,0.743614,0.066784,0.102239,0.099392,,,,,,,
594,1387293018,0.134719,0.087264,0.84195,0.07248,,,,,,,,,
595,1387574297,0.067648,0.102591,,0.143072,0.10448,0.106047,,,,,,,
596,1387946233,0.07088,0.098687,0.987646,0.0736,0.132896,0.153887,,,,,,,
597,1388461655,0.066656,0.168255,1.141117,0.084992,0.112128,0.10448,,,,,,,
598,1388853494,0.07056,0.083999,1.285085,0.07456,,,,,,,,,
599,1389177526,0.073408,0.081568,,0.068831,0.103551,0.11824,,,,,,,
600,1389570869,0.067552,0.084256,1.456637,0.066048,0.109376,0.118591,,,,,,,
601,1389958900,0.069856,0.113216,1.527901,0.071328,,,,,,,,,
602,1390186867,0.067104,0.089536,,0.069408,0.150368,0.112319,,,,,,,
603,1390641394,0.069375,0.086944,1.741756,0.068544,0.107584,0.118976,,,,,,,
604,1391036657,0.069439,0.099744,1.84038,0.093984,,0.108448,,,,,,,
605,1391361520,0.070432,0.079935,,0.06944,0.099647,,,,,,,,
606,1391630832,0.068576,0.08048,1.993915,0.068096,0.103679,0.09312,,,,,,,
607,1392087407,0.160064,0.096608,2.057179,0.095743,0.097344,0.099167,,,,,,,
608,1392524046,0.070336,0.089184,2.187451,0.068736,0.140704,0.098239,,,,,,,
609,1392867629,0.057696,0.034208,,0.024672,,,,,,,,,
610,1392981485,0.02352,0.031008,,0.03568,,,,,,,,,
611,1393067564,0.024128,0.05344,2.357626,0.055936,,0.105344,,,,,,,
612,1393276556,0.02368,0.02992,,0.021568,0.099776,,,,,,,,
613,1393387404,0.023008,0.03072,,0.023648,,,,,,,,,
614,1393501547,0.022528,0.030496,,0.023616,,,,,,,,,
615,1393561099,0.02352,0.030464,2.430458,0.078592,0.1016,0.12576,,,,,,,
616,1394126602,,,2.58681,,0.090912,0.092704,,,,,,,
617,1394547881,,,2.697817,,0.089536,0.091136,,,,,,,
618,1394974536,,,2.625978,,0.093184,0.096352,,,,,,,
619,1395418087,,,2.725753,,0.105536,0.099552,,,,,,,
620,1395893414,,,2.883257,,0.098527,0.117856,,,,,,,
621,1396345445,,,3.220216,,0.103711,0.108064,,,,,,,
622,1396804995,,,3.519096,,0.095872,0.101311,,,,,,,
623,1397301602,0.043936,,3.887767,,0.101888,0.115711,0.154176,2.939353,0.077375,,,,
624,1401038713,0.025632,0.069535,7.514894,0.093952,,0.194847,,,,,,,
625,1401231097,0.025824,0.03056,,0.02512,0.110304,,,,,,,,
626,1401412120,,0.03824,7.974029,0.023327,0.09088,0.094944,,,,,,,
627,1402013367,,,8.2267,,0.088448,0.088224,0.104576,0.387679,0.069791,,,,
628,1403065045,,,1.827996,,0.099103,0.104384,,,,,,,
629,1403510835,,,2.153819,,0.09424,0.095647,,,,,,,
630,1403942514,,,2.437915,,0.093888,0.092479,0.080896,0.435391,0.074784,13.857343,0.661887,0.327551,
631,1422631238,,,,,,,,,,15.533275,,,7.210063
632,1426125054,0.158624,0.166528,0.109856,0.097663,,,,,,20.393999,1.103582,0.237951,6.548816
633,1438583808,0.078976,0.100064,0.23312,0.154495,0.139519,0.132608,,,,,,,
634,1439181022,0.081984,0.121183,0.229215,0.088448,0.102016,0.119551,,,,,,,
635,1439742397,0.159936,0.179615,0.116032,0.094656,0.095712,0.100448,0.13232,0.419455,0.075488,,,,
636,1444155698,0.078464,0.092511,,0.12704,0.13008,0.191359,,,,,,,
637,1444567954,0.075648,0.088223,0.250144,0.110624,0.110144,0.105599,,,,,,,
638,1445215504,,,0.385055,,0.104608,0.120736,0.103167,0.485215,0.11888,9.162506,0.477567,0.236479,
639,1457089268,,,,,,,,,,10.594343,2.847769,0.244927,6.843056
640,1475365384,0.196192,0.20592,,0.107295,,,,,,,,,6.782192
641,1475781095,0.035168,0.0408,0.102496,0.078464,,0.182688,,,,,,,
642,1476117990,0.028288,0.03824,,0.024736,0.136831,,,,,,,,
643,1476394662,0.035391,0.044448,0.420415,0.064672,0.117792,0.131647,,,,,,,
644,1476728773,0.028544,0.033856,,0.02784,,,,,,,,,
645,1476846212,0.024736,0.028479,,0.04272,,,,,,,,,
646,1476982020,0.023584,0.031968,0.77715,0.037728,,0.146944,,,,,,,
647,1477186692,0.023776,0.07232,,0.025152,0.119552,,,,,,,,
648,1477304099,0.023487,0.030848,,0.023808,,,,,,,,,
649,1477413891,0.023584,0.028192,,0.022944,,,,,,,,,
650,1477488355,0.024384,0.028736,0.951006,0.066656,,0.11312,,,,,,,
651,1477709506,0.02336,0.031359,,0.02304,0.098495,,,,,,,,
652,1477858562,0.026784,0.035904,1.207773,0.029088,0.098687,0.107968,,,,,,,
653,1478491745,0.071392,0.123167,1.546557,0.098784,0.109952,0.145183,,,,,,,
654,1479001919,0.072544,0.101599,1.989211,0.06752,0.101728,0.109184,,,,,,,
655,1479575774,0.086911,0.098944,2.267674,,0.096608,0.096256,,,,,,,
656,1480007965,0.069312,0.087871,2.608058,0.107232,0.097472,0.099104,,,,,,,
657,1480400700,,,2.963865,0.06544,0.095456,0.105152,,,,,,,
658,1480957915,,,3.251064,,0.143295,0.096448,,,,,,,
659,1481447354,,,3.620152,,0.092351,0.094656,,,,,,,
660,1481905080,,,3.894967,,0.092864,0.122463,,,,,,,
661,1482338647,,,3.534296,,0.094752,0.090655,,,,,,,
662,1482764022,,,3.60492,,0.09536,0.089663,,,,,,,
663,1483253365,,,3.147256,,0.09088,0.098144,,,,,,,
664,1483691700,0.117632,0.117247,3.250456,0.113824,0.097856,0.102112,,,,,,,
665,1485603184,0.073152,0.084319,0.111968,0.072704,0.106687,0.122464,,,,,,,
666,1486012879,0.068768,0.086784,0.234304,0.072031,,0.164351,,,,,,,
667,1486283598,0.067264,0.084576,,0.062688,0.124736,,,,,,,,
668,1486524685,0.024415,0.035072,,0.023552,,,,,,,,,
669,1486635341,0.023392,0.028,0.496703,0.02656,,0.127232,,,,,,,
670,1486816237,0.025056,0.057824,,0.023872,0.10624,,,,,,,,
671,1486928844,0.024096,0.029983,,0.021856,,,,,,,,,
672,1487049068,0.0232,0.03616,,0.024544,,,,,,,,,
673,1487096748,0.023264,0.026048,0.696094,0.048416,,0.098144,,,,,,,
674,1487297612,0.023104,0.033312,,0.022463,0.093312,,,,,,,,
675,1487462219,0.024096,0.062528,0.996382,0.025024,,,,,,,,,
676,1487682123,0.027392,0.04336,,0.028608,0.119935,0.096736,,,,,,,
677,1487939338,0.117632,0.04336,1.354845,0.026912,,0.096896,,,,,,,
678,1488205353,0.029248,0.035328,,0.048576,0.091711,,,,,,,,
679,1488376745,0.023776,0.029696,,0.024704,,,,,,,,,
680,1488503593,0.025216,0.032224,1.623804,0.023424,0.095327,0.092864,,,,,,,
681,1489006727,0.048831,0.10032,1.955804,0.072256,0.200896,0.161919,,,,,,,
682,1489463014,0.068832,0.096351,2.481114,0.068832,,,,,,,,,
683,1489692102,0.065408,0.087456,2.893465,0.068095,0.136704,0.137376,,,,,,,
684,1490292644,,,3.221625,,0.094815,0.099712,,,,,,,
685,1490730563,,,3.4894,,0.094815,0.094048,,,,,,,
686,1491173282,,,3.714839,,0.101407,0.095232,,,,,,,
687,1491616929,,,3.934359,,0.09632,0.095039,,,,,,,
688,1492099168,,,7.565422,,0.095616,0.102943,0.16032,3.075704,0.103232,,,,
689,1496075607,,,7.948781,,0.113952,0.11952,,,,,,,
690,1496549461,,,8.273836,,0.097983,0.101248,,,,,,,
691,1497041492,,,8.841323,,0.143103,0.097536,0.11616,0.452191,0.077152,,,,
692,1498226769,,,8.952299,,0.099039,0.107104,,,,,,,
693,1498685232,,,9.084619,,0.103679,0.097408,,,,,,,
694,1499121711,0.074976,0.066432,0.064864,0.049504,0.093855,0.09632,0.084128,0.431423,0.068384,,,,
695,1500808107,0.02896,0.126495,,0.077088,0.097888,0.118783,,,,,,,
696,1501259274,0.07632,0.109215,0.323999,0.078144,0.130208,0.14352,,,,,,,
697,1501899785,,,0.459615,,0.097791,0.102752,0.117728,0.400511,0.072512,14.9607,1.960028,0.284351,
698,1519522015,,,,,,,,,,15.84393,,,6.878512
699,1522713943,,,,,,,,,,20.341839,2.666458,0.253599,
700,1529803750,0.160607,0.177152,0.132512,0.485279,,0.167231,,,,22.386635,7.717837,0.184096,6.836208
701,1534953626,0.095008,0.128768,0.179135,0.086176,0.12864,,,,,,,,
702,1535366681,0.073632,0.180544,0.323583,0.072544,0.136352,0.113856,,,,,,,
703,1536137591,,,,,0.172672,0.122719,0.1312,0.482015,0.076159,7.589646,0.821214,0.290912,6.822864
704,1561383259,0.177504,0.188607,0.095808,0.10928,0.130592,0.185919,,,,,,,6.870287
705,1564545075,0.078239,0.08336,,0.063328,,,,,,,,,
706,1564671347,0.029504,0.038912,0.062944,0.146975,0.112447,0.135872,,,,,,,
707,1565268146,0.086976,0.159167,0.382528,0.127712,0.11584,0.120447,,,,,,,
708,1565819696,0.074975,0.093504,0.291583,0.189792,0.108672,0.109568,,,,,,,
709,1566307631,0.073344,0.091776,0.266207,0.09888,0.109856,0.107392,,,,,,,
710,1566801838,0.070976,0.14176,0.340319,0.07568,0.113343,0.139008,,,,,,,
711,1567186957,0.069152,0.110208,0.443039,0.068288,,,,,,,,,
712,1567424684,0.065855,0.089312,,0.068096,0.13472,0.104127,,,,,,,
713,1567835595,0.069216,0.083551,0.58035,0.11344,0.111136,0.105568,,,,,,,
714,1568279594,0.070592,0.089791,0.732158,0.091008,0.105824,0.099424,,,,,,,
